t_sec,x,y,z,solve_ms,best_inliers,n_neighbours
1.210,3.9927,0.0004,0.0038,9.574,3,4
1.311,4.0026,-0.0016,-0.0068,9.481,3,4
1.407,4.0192,0.0457,0.0162,6.327,3,4
1.507,4.0325,0.0012,-0.0000,6.322,3,4
1.607,3.9898,-0.0026,-0.0245,6.435,3,4
1.711,3.9400,-0.0058,0.0103,9.633,3,4
1.809,3.9760,-0.0335,0.0043,8.268,3,4
1.906,4.0234,-0.0299,0.0276,5.716,3,4
2.008,4.0065,-0.0166,0.0030,6.974,3,4
2.108,4.0193,0.0068,0.0221,7.545,3,4
2.208,3.9778,-0.0061,0.0240,6.656,4,4
2.308,3.9456,0.0021,0.0347,7.231,4,4
2.411,3.9970,-0.0054,0.0423,10.395,4,4
2.508,3.9320,-0.0060,0.0431,7.336,4,4
2.609,3.9583,-0.0048,0.0288,8.106,4,4
2.708,3.9618,-0.0208,0.0468,7.090,4,4
2.808,3.9783,0.0135,0.0209,7.447,4,4
2.908,3.9759,0.0113,0.0176,7.381,4,4
3.007,3.9599,-0.0429,0.0149,6.433,4,4
3.108,4.0044,-0.0259,0.0028,7.002,4,4
3.211,4.0327,-0.0561,0.0278,10.160,4,4
3.307,4.0604,-0.0328,0.0279,6.155,4,4
3.408,4.0880,-0.0157,0.0202,7.377,4,4
3.509,4.0738,0.0099,0.0360,8.036,4,4
3.609,4.0760,-0.0241,0.0274,7.842,4,4
3.708,4.0542,-0.0303,0.0059,7.111,4,4
3.807,4.1127,-0.0314,-0.0139,6.191,4,4
3.907,4.0955,-0.0187,-0.0308,6.180,4,4
4.009,4.0936,-0.0091,-0.0331,8.351,4,4
4.107,4.0881,0.0069,-0.0139,6.311,4,4
4.210,4.0965,-0.0120,-0.0646,8.686,4,4
4.308,4.1288,-0.0627,-0.0634,7.364,4,4
4.407,4.1323,-0.0368,-0.0319,6.282,4,4
4.507,4.1390,-0.0241,-0.0161,6.164,4,4
4.608,4.1580,0.0045,-0.0623,7.072,4,4
4.708,4.1623,0.0229,-0.0696,7.103,4,4
4.807,4.1285,0.0367,-0.0086,5.656,4,4
4.908,4.1078,0.0263,-0.0180,7.194,4,4
5.008,4.1493,0.0176,-0.0191,7.155,4,4
5.107,4.1288,-0.0003,-0.0775,6.482,4,4
5.208,4.0988,0.0036,-0.0458,7.620,4,4
5.307,4.1488,0.0192,-0.0756,6.553,4,4
5.408,4.1834,-0.0021,-0.0678,7.631,4,4
5.508,4.1584,-0.0056,-0.0697,7.513,4,4
5.609,4.1483,-0.0398,-0.0635,8.187,4,4
5.708,4.1761,-0.0244,-0.0925,7.134,4,4
5.808,4.1111,0.0043,-0.0676,7.595,4,4
5.909,4.1562,0.0291,-0.0601,7.791,4,4
6.008,4.1324,0.0538,-0.0287,7.006,4,4
6.108,4.1048,0.0573,-0.0189,7.666,4,4
6.209,4.1272,0.0452,-0.0008,7.893,4,4
6.308,4.1125,0.0553,0.0035,6.948,4,4
6.407,4.1559,0.0333,-0.0259,5.663,4,4
6.507,4.1015,0.0390,-0.0325,6.173,4,4
6.608,4.1219,0.0198,-0.0384,7.016,4,4
6.707,4.1255,-0.0064,-0.0154,5.234,4,4
6.807,4.1078,-0.0043,-0.0439,6.062,4,4
6.907,4.1428,0.0097,-0.0285,6.580,4,4
7.008,4.1707,-0.0136,-0.0379,7.640,4,4
7.107,4.1696,0.0141,-0.0480,5.996,4,4
7.206,4.1712,0.0359,-0.0315,5.660,4,4
7.306,4.1606,0.0236,-0.0216,5.173,4,4
7.407,4.1552,0.0530,0.0142,5.457,4,4
7.508,4.1717,0.0335,-0.0600,7.673,4,4
7.608,4.2267,0.0817,-0.0420,7.274,4,4
7.708,4.2490,0.0409,-0.0531,6.996,4,4
7.808,4.2046,0.0418,-0.0627,7.240,4,4
7.907,4.2086,0.0341,-0.0651,6.570,4,4
8.009,4.2376,0.0216,-0.0607,8.017,4,4
8.107,4.2173,0.0380,-0.0170,6.726,4,4
8.206,4.2217,0.0326,-0.0493,5.336,4,4
8.307,4.2195,0.0301,-0.0259,6.423,4,4
8.408,4.2221,0.0970,-0.0187,6.962,4,4
8.507,4.2400,0.0655,0.0136,5.873,4,4
8.608,4.2366,0.1268,0.0308,7.090,4,4
8.709,4.2602,0.0757,0.0241,8.270,4,4
8.807,4.2511,0.0502,0.0075,6.685,4,4
8.907,4.2942,0.1063,-0.0120,5.688,4,4
9.007,4.2543,0.1083,0.0087,6.629,4,4
9.108,4.2762,0.0698,-0.0204,7.059,4,4
9.208,4.2692,0.0975,0.0015,7.123,4,4
9.308,4.2680,0.0939,-0.0042,7.017,4,4
9.407,4.2531,0.0815,-0.0068,6.541,4,4
9.507,4.2504,0.0514,-0.0125,6.027,4,4
9.607,4.2463,0.0717,-0.0532,6.173,4,4
9.709,4.2527,0.0889,-0.0493,8.000,4,4
9.807,4.2757,0.0941,-0.0671,6.070,4,4
9.908,4.2616,0.1232,-0.0524,6.904,4,4
10.008,4.2987,0.1256,-0.0711,7.113,4,4
10.107,4.3159,0.1195,-0.0702,6.561,4,4
10.207,4.2926,0.1241,-0.0495,6.357,4,4
10.307,4.2772,0.1099,-0.0251,6.532,4,4
10.409,4.2832,0.1232,0.0016,8.584,4,4
10.506,4.3226,0.0961,-0.0233,5.508,4,4
10.608,4.2883,0.1427,-0.0070,7.217,4,4
10.708,4.2858,0.1245,0.0168,7.553,4,4
10.807,4.3120,0.1141,0.0136,6.279,4,4
10.906,4.3055,0.1151,-0.0157,5.546,4,4
11.007,4.3159,0.1270,-0.0260,6.051,4,4
11.107,4.3037,0.1671,-0.0188,6.792,4,4
11.208,4.3083,0.1556,-0.0097,6.908,4,4
11.309,4.2929,0.1659,-0.0089,7.784,4,4
11.406,4.3188,0.1336,-0.0310,5.655,4,4
11.507,4.3523,0.1122,-0.0437,6.836,4,4
11.607,4.2923,0.1681,-0.0545,6.191,4,4
11.706,4.3701,0.1380,-0.0670,5.248,4,4
11.808,4.3475,0.1097,-0.0712,7.198,4,4
11.910,4.3452,0.1345,-0.0817,9.096,4,4
12.008,4.3429,0.1398,-0.0933,7.171,4,4
12.109,4.3413,0.1503,-0.0840,8.448,4,4
12.208,4.3693,0.1344,-0.1300,7.096,4,4
12.307,4.3545,0.1362,-0.0792,5.964,4,4
12.408,4.3465,0.1039,-0.0926,6.981,4,4
12.508,4.3806,0.1369,-0.0717,6.903,4,4
12.607,4.4020,0.1465,-0.0658,6.043,4,4
12.706,4.3566,0.1502,-0.0997,5.264,4,4
12.808,4.3348,0.1912,-0.0737,7.604,4,4
12.907,4.3464,0.1684,-0.0969,6.769,4,4
13.006,4.3684,0.1517,-0.1061,5.134,4,4
13.109,4.3235,0.1359,-0.0783,8.048,4,4
13.207,4.3047,0.1208,-0.1190,6.063,4,4
13.309,4.3041,0.1062,-0.1244,8.214,4,4
13.407,4.3225,0.0737,-0.1026,6.654,4,4
13.509,4.3263,0.0687,-0.1603,8.451,4,4
13.608,4.3502,0.0762,-0.1810,7.423,4,4
13.707,4.3202,0.0472,-0.1751,6.217,4,4
13.808,4.3234,0.0458,-0.2034,7.007,4,4
13.907,4.3260,0.0682,-0.1643,5.779,4,4
14.007,4.3500,0.0668,-0.2156,6.193,4,4
14.106,4.3444,0.0653,-0.1864,5.181,4,4
14.207,4.3553,0.0806,-0.2033,5.648,4,4
14.307,4.3785,0.0448,-0.1821,6.356,4,4
14.408,4.3342,0.0558,-0.1878,7.189,4,4
14.508,4.3460,0.0938,-0.1982,7.820,4,4
14.607,4.3388,0.0854,-0.1773,5.731,4,4
14.709,4.3309,0.0949,-0.2042,8.146,4,4
14.811,4.3337,0.1074,-0.2429,10.518,4,4
14.908,4.3341,0.0894,-0.2234,7.068,4,4
15.006,4.3266,0.1005,-0.2369,5.486,4,4
15.107,4.2851,0.0932,-0.1768,5.720,4,4
15.207,4.2919,0.0894,-0.1880,6.120,4,4
15.307,4.3351,0.1066,-0.2298,6.197,4,4
15.408,4.3017,0.1361,-0.1663,7.212,4,4
15.507,4.3260,0.1458,-0.2074,6.655,4,4
15.608,4.3367,0.1400,-0.1834,7.656,4,4
15.707,4.3103,0.1564,-0.1623,6.355,4,4
15.807,4.3067,0.1264,-0.1735,6.395,4,4
15.910,4.3068,0.1145,-0.1694,8.688,4,4
16.007,4.3202,0.0882,-0.1825,5.941,4,4
16.108,4.3654,0.1015,-0.1839,7.005,4,4
16.207,4.3583,0.1145,-0.1735,6.769,4,4
16.307,4.3458,0.1104,-0.2168,6.249,4,4
16.407,4.3275,0.0777,-0.1627,6.220,4,4
16.506,4.3505,0.1179,-0.1689,5.250,4,4
16.607,4.3000,0.0693,-0.2053,5.767,4,4
