t_sec,x,y,z,solve_ms,n_zero_weights
8.238,0.0134,-0.0095,4.9425,3.069,0
13.745,0.0202,0.0217,4.9778,2.776,0
19.260,-0.0351,-0.0007,4.9841,2.172,0
24.775,0.0307,0.0368,4.9855,1.890,0
30.294,-0.0336,0.0119,5.0070,3.233,0
41.299,-0.0512,-0.0040,5.0392,2.175,0
46.808,-0.0299,0.0576,5.0035,3.390,0
52.312,-0.0401,0.0633,5.0506,3.187,0
57.828,-0.0562,0.0624,5.0171,4.438,0
63.332,-0.0307,0.0295,5.0938,2.775,0
68.852,-0.0021,0.0887,5.0322,3.582,0
74.366,-0.0197,0.0584,5.0189,4.177,0
79.873,-0.0140,0.1038,5.0839,3.416,0
85.385,-0.0211,0.0066,5.0276,3.244,0
90.897,-0.0026,0.0692,5.0235,2.676,0
96.409,0.0061,0.0352,5.0160,3.678,0
101.912,-0.0037,0.0632,4.9946,2.418,0
133.929,0.0058,0.0467,4.9179,7.344,0
134.023,-0.0136,0.0214,4.9642,2.388,0
