t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.201,3.9709,2.0129,4.8445,0.481,3,1,0.056536
1.303,3.9585,1.9925,4.8273,1.655,3,1,0.023477
1.402,3.9594,1.9919,4.8232,0.847,3,1,0.014913
1.502,3.9643,1.9979,4.8238,0.973,3,1,0.011021
1.602,3.9648,1.9978,4.8209,0.790,3,1,0.008824
1.701,3.9658,2.0042,4.8204,0.353,3,1,0.007429
1.802,3.9591,2.0047,4.8200,0.438,3,1,0.006478
1.902,3.9597,2.0097,4.8164,0.625,3,1,0.005796
2.001,3.9594,2.0107,4.8153,0.574,3,1,0.005289
2.101,3.9601,2.0130,4.8156,0.288,3,1,0.004904
2.201,3.9613,2.0135,4.8141,0.454,3,1,0.004605
2.302,3.9591,2.0160,4.8164,0.855,3,1,0.004369
2.401,3.9561,2.0156,4.8165,0.304,3,1,0.004181
2.502,3.9526,2.0174,4.8131,0.383,3,1,0.004030
2.602,3.9516,2.0206,4.8112,0.784,3,1,0.003907
2.701,3.9515,2.0205,4.8122,0.352,3,1,0.003807
2.801,3.9490,2.0197,4.8135,0.507,3,1,0.003724
2.902,3.9468,2.0197,4.8150,0.489,3,1,0.003656
3.002,3.9457,2.0195,4.8175,0.658,3,1,0.003600
3.103,3.9431,2.0162,4.8158,1.330,3,1,0.003554
3.202,3.9411,2.0159,4.8156,0.623,3,1,0.003515
3.301,3.9411,2.0192,4.8151,0.368,3,1,0.003483
3.401,3.9394,2.0200,4.8139,0.322,3,1,0.003456
3.502,3.9408,2.0228,4.8128,0.623,3,1,0.003434
3.602,3.9382,2.0231,4.8121,0.567,3,1,0.003415
3.701,3.9374,2.0226,4.8109,0.334,3,1,0.003399
3.802,3.9369,2.0230,4.8094,0.346,3,1,0.003386
3.901,3.9362,2.0216,4.8083,0.331,3,1,0.003375
4.001,3.9369,2.0231,4.8110,0.338,3,1,0.003366
4.101,3.9376,2.0243,4.8147,0.441,3,1,0.003358
4.201,3.9401,2.0258,4.8153,0.406,3,1,0.003352
4.302,3.9404,2.0239,4.8184,1.100,3,1,0.003346
4.402,3.9451,2.0247,4.8214,0.485,3,1,0.003342
4.501,3.9498,2.0271,4.8239,0.379,3,1,0.003338
4.601,3.9557,2.0303,4.8261,0.416,3,1,0.003334
4.701,3.9566,2.0291,4.8272,0.321,3,1,0.003332
4.802,3.9557,2.0280,4.8274,0.426,3,1,0.003329
4.901,3.9562,2.0279,4.8274,0.350,3,1,0.003327
5.001,3.9575,2.0311,4.8270,0.352,3,1,0.003326
5.101,3.9607,2.0316,4.8278,0.346,3,1,0.003325
5.202,3.9631,2.0318,4.8278,1.344,3,1,0.003323
5.301,3.9648,2.0332,4.8311,0.488,3,1,0.003322
5.401,3.9610,2.0319,4.8325,0.625,3,1,0.003322
5.501,3.9613,2.0321,4.8337,0.379,3,1,0.003321
5.601,3.9630,2.0333,4.8362,0.325,3,1,0.003320
5.701,3.9626,2.0336,4.8368,0.325,3,1,0.003320
5.801,3.9658,2.0341,4.8385,0.483,3,1,0.003319
5.901,3.9666,2.0300,4.8363,0.316,3,1,0.003319
6.001,3.9680,2.0298,4.8357,0.355,3,1,0.003319
6.101,3.9704,2.0272,4.8375,0.321,3,1,0.003319
6.201,3.9723,2.0239,4.8384,0.376,3,1,0.003318
6.302,3.9724,2.0224,4.8375,0.653,3,1,0.003318
6.402,3.9764,2.0218,4.8380,0.492,3,1,0.003318
6.501,3.9810,2.0229,4.8378,0.366,3,1,0.003318
6.602,3.9829,2.0229,4.8406,0.777,3,1,0.003318
6.701,3.9885,2.0221,4.8386,0.368,3,1,0.003318
6.802,3.9947,2.0258,4.8398,0.695,3,1,0.003318
6.902,3.9931,2.0249,4.8386,0.866,3,1,0.003318
7.002,3.9932,2.0226,4.8391,1.370,3,1,0.003318
7.101,3.9929,2.0248,4.8398,0.417,3,1,0.003318
7.202,3.9932,2.0245,4.8397,0.592,3,1,0.003318
7.301,3.9909,2.0220,4.8385,0.345,3,1,0.003318
7.401,3.9894,2.0227,4.8382,0.480,3,1,0.003317
7.501,3.9870,2.0240,4.8405,0.762,3,1,0.003317
7.601,3.9867,2.0251,4.8438,0.351,3,1,0.003317
7.701,3.9847,2.0238,4.8436,0.448,3,1,0.003317
7.802,3.9820,2.0235,4.8430,0.612,3,1,0.003317
7.902,3.9789,2.0201,4.8442,0.606,3,1,0.003317
8.002,3.9784,2.0216,4.8423,0.462,3,1,0.003317
8.101,3.9783,2.0222,4.8422,0.370,3,1,0.003317
8.202,3.9772,2.0217,4.8419,0.896,3,1,0.003317
8.301,3.9772,2.0210,4.8386,0.458,3,1,0.003317
8.402,3.9731,2.0181,4.8350,0.406,3,1,0.003317
8.502,3.9763,2.0202,4.8315,0.679,3,1,0.003317
8.601,3.9769,2.0206,4.8332,0.571,3,1,0.003317
8.702,3.9755,2.0185,4.8355,0.737,3,1,0.003317
8.801,3.9742,2.0175,4.8379,0.464,3,1,0.003317
8.902,3.9739,2.0175,4.8371,1.240,3,1,0.003317
9.002,3.9743,2.0193,4.8356,0.579,3,1,0.003317
9.101,3.9773,2.0160,4.8338,0.402,3,1,0.003317
9.201,3.9785,2.0159,4.8349,0.423,3,1,0.003317
9.301,3.9795,2.0140,4.8322,0.366,3,1,0.003317
9.401,3.9805,2.0111,4.8343,0.332,3,1,0.003317
9.501,3.9819,2.0145,4.8336,0.380,3,1,0.003317
9.603,3.9809,2.0121,4.8300,1.039,3,1,0.003317
9.701,3.9818,2.0112,4.8293,0.403,3,1,0.003317
9.801,3.9810,2.0082,4.8310,0.376,3,1,0.003317
9.901,3.9792,2.0055,4.8321,0.636,3,1,0.003317
10.001,3.9762,2.0005,4.8362,0.426,3,1,0.003317
10.101,3.9770,2.0003,4.8380,0.294,3,1,0.003317
10.201,3.9776,2.0000,4.8389,0.394,3,1,0.003317
