t_sec,x,y,z,solve_ms,n_passed_gate,n_rejected_gate,trace_P
1.201,2.0000,2.0000,0.0000,0.616,0,4,3.000300
1.301,2.0000,2.0000,0.0000,0.333,0,4,3.000600
1.401,2.0000,2.0000,0.0000,0.388,0,4,3.000900
1.501,2.0000,2.0000,0.0000,0.256,0,4,3.001200
1.601,2.0000,2.0000,0.0000,0.275,0,4,3.001500
1.702,2.0000,2.0000,0.0000,0.676,0,4,3.001800
1.801,2.0000,2.0000,0.0000,0.334,0,4,3.002100
1.902,2.0000,2.0000,0.0000,0.333,0,4,3.002400
2.001,2.0000,2.0000,0.0000,0.231,0,4,3.002700
2.102,2.0000,2.0000,0.0000,0.613,0,4,3.003000
2.202,2.0000,2.0000,0.0000,0.372,0,4,3.003300
2.301,2.0000,2.0000,0.0000,0.292,0,4,3.003600
2.401,2.0000,2.0000,0.0000,0.234,0,4,3.003900
2.503,2.0000,2.0000,0.0000,0.990,0,4,3.004200
2.601,2.0000,2.0000,0.0000,0.353,0,4,3.004500
2.701,2.0000,2.0000,0.0000,0.300,0,4,3.004800
2.801,2.0000,2.0000,0.0000,0.443,0,4,3.005100
2.901,2.0000,2.0000,0.0000,0.355,0,4,3.005400
3.002,2.0000,2.0000,0.0000,0.438,0,4,3.005700
3.101,2.0000,2.0000,0.0000,0.393,0,4,3.006000
3.201,2.0000,2.0000,0.0000,0.419,0,4,3.006300
3.302,2.0000,2.0000,0.0000,0.433,0,4,3.006600
3.401,2.0000,2.0000,0.0000,0.473,0,4,3.006900
3.502,2.0000,2.0000,0.0000,0.337,0,4,3.007200
3.601,2.0000,2.0000,0.0000,0.227,0,4,3.007500
3.702,2.0000,2.0000,0.0000,0.386,0,4,3.007800
3.802,2.0000,2.0000,0.0000,0.641,0,4,3.008100
3.902,2.0000,2.0000,0.0000,0.609,0,4,3.008400
4.001,2.0000,2.0000,0.0000,0.255,0,4,3.008700
4.103,2.0000,2.0000,0.0000,0.628,0,4,3.009000
4.201,2.0000,2.0000,0.0000,0.380,0,4,3.009300
4.301,2.0000,2.0000,0.0000,0.283,0,4,3.009600
4.401,2.0000,2.0000,0.0000,0.301,0,4,3.009900
4.502,2.0000,2.0000,0.0000,0.427,0,4,3.010200
4.601,2.0000,2.0000,0.0000,0.282,0,4,3.010500
4.701,2.0000,2.0000,0.0000,0.353,0,4,3.010800
4.801,2.0000,2.0000,0.0000,0.495,0,4,3.011100
4.902,2.0000,2.0000,0.0000,0.386,0,4,3.011400
5.001,2.0000,2.0000,0.0000,0.286,0,4,3.011700
5.102,2.0000,2.0000,0.0000,0.292,0,4,3.012000
5.201,2.0000,2.0000,0.0000,0.319,0,4,3.012300
5.302,2.0000,2.0000,0.0000,0.346,0,4,3.012600
5.401,2.0000,2.0000,0.0000,0.257,0,4,3.012900
5.501,2.0000,2.0000,0.0000,0.302,0,4,3.013200
5.601,2.0000,2.0000,0.0000,0.276,0,4,3.013500
5.701,2.0000,2.0000,0.0000,0.294,0,4,3.013800
5.801,2.0000,2.0000,0.0000,0.257,0,4,3.014100
5.901,2.0000,2.0000,0.0000,0.329,0,4,3.014400
6.001,2.0000,2.0000,0.0000,0.383,0,4,3.014700
6.101,2.0000,2.0000,0.0000,0.310,0,4,3.015000
6.201,2.0000,2.0000,0.0000,0.260,0,4,3.015300
6.301,2.0000,2.0000,0.0000,0.270,0,4,3.015600
6.402,2.0000,2.0000,0.0000,0.654,0,4,3.015900
6.502,2.0000,2.0000,0.0000,0.449,0,4,3.016200
6.601,2.0000,2.0000,0.0000,0.232,0,4,3.016500
6.701,2.0000,2.0000,0.0000,0.317,0,4,3.016800
6.802,2.0000,2.0000,0.0000,0.508,0,4,3.017100
6.901,2.0000,2.0000,0.0000,0.289,0,4,3.017400
7.001,2.0000,2.0000,0.0000,0.283,0,4,3.017700
7.101,2.0000,2.0000,0.0000,0.279,0,4,3.018000
7.201,2.0000,2.0000,0.0000,0.263,0,4,3.018300
7.302,2.0000,2.0000,0.0000,0.634,0,4,3.018600
7.401,2.0000,2.0000,0.0000,0.470,0,4,3.018900
7.501,2.0000,2.0000,0.0000,0.308,0,4,3.019200
7.601,2.0000,2.0000,0.0000,0.323,0,4,3.019500
7.702,2.0000,2.0000,0.0000,0.354,0,4,3.019800
7.801,2.0000,2.0000,0.0000,0.347,0,4,3.020100
7.901,2.0000,2.0000,0.0000,0.284,0,4,3.020400
8.001,2.0000,2.0000,0.0000,0.246,0,4,3.020700
8.101,2.0000,2.0000,0.0000,0.300,0,4,3.021000
8.202,2.0000,2.0000,0.0000,0.462,0,4,3.021300
8.301,2.0000,2.0000,0.0000,0.329,0,4,3.021600
8.401,2.0000,2.0000,0.0000,0.232,0,4,3.021900
8.501,2.0000,2.0000,0.0000,0.396,0,4,3.022200
8.601,2.0000,2.0000,0.0000,0.557,0,4,3.022500
8.702,2.0000,2.0000,0.0000,0.261,0,4,3.022800
8.801,2.0000,2.0000,0.0000,0.333,0,4,3.023100
8.902,2.0000,2.0000,0.0000,0.328,0,4,3.023400
9.001,2.0000,2.0000,0.0000,0.244,0,4,3.023700
9.101,2.0000,2.0000,0.0000,0.258,0,4,3.024000
9.201,2.0000,2.0000,0.0000,0.242,0,4,3.024300
9.302,2.0000,2.0000,0.0000,0.676,0,4,3.024600
9.401,2.0000,2.0000,0.0000,0.240,0,4,3.024900
9.502,2.0000,2.0000,0.0000,0.355,0,4,3.025200
9.601,2.0000,2.0000,0.0000,0.309,0,4,3.025500
9.702,2.0000,2.0000,0.0000,0.261,0,4,3.025800
9.801,2.0000,2.0000,0.0000,0.232,0,4,3.026100
9.902,2.0000,2.0000,0.0000,0.410,0,4,3.026400
10.001,2.0000,2.0000,0.0000,0.253,0,4,3.026700
10.102,2.0000,2.0000,0.0000,0.293,0,4,3.027000
10.201,2.0000,2.0000,0.0000,0.282,0,4,3.027300
10.302,2.0000,2.0000,0.0000,0.428,0,4,3.027600
10.401,2.0000,2.0000,0.0000,0.519,0,4,3.027900
10.502,2.0000,2.0000,0.0000,0.549,0,4,3.028200
10.601,2.0000,2.0000,0.0000,0.479,0,4,3.028500
10.702,2.0000,2.0000,0.0000,0.390,0,4,3.028800
10.801,2.0000,2.0000,0.0000,0.325,0,4,3.029100
10.902,2.0000,2.0000,0.0000,0.614,0,4,3.029400
11.001,2.0000,2.0000,0.0000,0.252,0,4,3.029700
11.102,2.0000,2.0000,0.0000,0.527,0,4,3.030000
11.201,2.0000,2.0000,0.0000,0.303,0,4,3.030300
11.301,2.0000,2.0000,0.0000,0.420,0,4,3.030600
11.401,2.0000,2.0000,0.0000,0.411,0,4,3.030900
11.501,2.0000,2.0000,0.0000,0.300,0,4,3.031200
11.601,2.0000,2.0000,0.0000,0.567,0,4,3.031500
11.703,2.0000,2.0000,0.0000,0.681,0,4,3.031800
11.802,2.0000,2.0000,0.0000,0.506,0,4,3.032100
