t_sec,x,y,z,solve_ms
8.873,4.1523,0.1240,-0.1832,2.544
14.388,4.1040,0.0616,-0.1156,1.274
19.893,4.0782,0.1089,-0.1549,1.569
25.404,4.1332,0.1307,-0.1247,0.994
30.912,4.0470,0.1028,-0.0901,1.178
30.914,4.0675,0.0917,-0.0886,1.054
47.441,4.0480,0.0874,-0.1149,1.296
52.955,4.0949,0.1020,-0.1115,1.604
58.463,4.0897,0.0563,-0.1072,1.031
63.971,4.0993,0.0943,-0.0837,1.158
69.478,4.0900,0.1213,-0.0998,0.820
80.490,4.0661,0.1009,-0.0870,0.897
85.999,4.1087,0.0959,-0.0859,1.206
91.502,4.1085,0.0865,-0.0711,1.076
97.015,4.0082,0.0439,-0.0663,1.571
102.519,4.0636,0.0021,-0.0220,1.340
108.023,4.0379,0.0443,-0.0208,1.017
108.026,4.0282,0.0350,-0.0226,2.315
119.038,4.0679,0.0675,-0.0432,2.287
130.071,4.0309,0.0338,-0.0361,1.776
130.129,4.0552,0.0493,-0.0634,1.357
130.229,3.9890,0.0458,-0.0269,1.185
130.330,4.0213,0.0578,-0.0387,2.154
130.429,4.0281,0.0776,-0.0347,1.710
130.530,4.0705,0.0917,-0.0284,2.158
130.629,4.0561,0.1095,-0.0354,1.896
130.730,4.0609,0.0592,-0.0498,1.726
130.829,4.0781,0.0937,-0.0402,1.101
130.929,4.0643,0.0733,-0.0285,1.776
131.029,4.0495,0.0549,-0.0451,1.422
131.130,4.0953,0.1077,-0.0525,1.756
131.228,4.0994,0.0336,-0.0515,1.152
131.329,4.1099,0.0213,-0.0248,1.431
131.429,4.0827,0.0468,-0.0503,1.801
131.529,4.0811,0.0242,-0.0525,1.706
131.629,4.1203,0.0153,-0.0555,1.082
131.729,4.1046,0.0056,-0.0570,1.823
131.829,4.0736,0.0182,-0.0390,1.324
131.929,4.0356,0.0111,-0.0689,1.612
132.029,4.0892,0.0604,-0.0899,1.286
132.130,4.0907,0.0374,-0.1016,2.154
132.229,4.1012,0.0150,-0.1051,1.102
132.329,4.0946,0.0539,-0.0924,1.321
132.428,4.1322,-0.0073,-0.0963,1.199
132.530,4.1280,-0.0220,-0.0668,1.682
132.630,4.0775,-0.0029,-0.0471,1.944
132.730,4.1000,-0.0280,-0.0127,2.235
132.829,4.1212,0.0211,-0.0202,1.735
132.929,4.1464,0.0240,-0.0392,1.071
133.029,4.1469,0.0338,-0.0606,1.432
133.130,4.1109,0.0285,-0.0460,1.624
133.228,4.1314,0.0628,-0.0343,0.948
133.329,4.1234,0.0148,-0.0606,1.246
133.429,4.1168,0.0394,-0.0383,1.270
133.529,4.1484,0.0372,-0.0393,1.209
133.629,4.1633,0.0213,-0.0641,1.780
133.729,4.1689,0.0337,-0.0837,1.260
133.833,4.1892,0.0006,-0.1134,2.031
133.929,4.1816,0.0480,-0.0972,1.306
134.029,4.1531,0.0417,-0.1103,1.414
134.129,4.1503,0.0434,-0.0472,1.567
134.228,4.1388,0.0611,-0.0532,1.170
134.329,4.1249,0.0099,-0.0402,1.433
134.428,4.0978,0.0445,-0.0171,1.020
134.529,4.0968,0.0177,-0.0359,1.772
134.629,4.1183,-0.0103,-0.0372,1.899
134.729,4.0918,-0.0160,-0.0751,1.786
134.828,4.1406,-0.0266,-0.0813,1.054
134.929,4.1140,-0.0104,-0.0827,1.337
135.030,4.0948,-0.0108,-0.0466,2.284
135.129,4.0998,-0.0230,-0.0238,1.485
135.229,4.1081,0.0239,-0.0643,1.399
135.328,4.1295,0.0226,-0.0457,1.372
