timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
135928000,4000000.0,1.0,659.36255,0.0,381,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137184000,4000000.0,1.0,605.5777,0.0,413,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138440000,4000000.0,1.0,618.52594,0.0,457,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139440000,4000000.0,1.0,646.41437,0.0,486,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139696000,4000000.0,1.0,646.41437,0.0,492,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140956000,4000000.0,1.0,621.514,0.0,525,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142212000,4000000.0,1.0,659.36255,0.0,561,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143464000,4000000.0,1.0,683.26697,0.0,603,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144464000,4000000.0,1.0,618.52594,0.0,632,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144720000,4000000.0,1.0,618.52594,0.0,638,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145972000,4000000.0,1.0,646.41437,0.0,673,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147224000,4000000.0,1.0,605.5777,0.0,705,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148476000,4000000.0,1.0,605.5777,0.0,749,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149476000,4000000.0,1.0,646.41437,0.0,778,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149728000,4000000.0,1.0,646.41437,0.0,784,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150984000,4000000.0,1.0,634.46216,0.0,818,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152236000,4000000.0,1.0,646.41437,0.0,853,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153488000,4000000.0,1.0,696.21515,0.0,896,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154488000,4000000.0,1.0,605.5777,0.0,924,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154740000,4000000.0,1.0,605.5777,0.0,930,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155996000,4000000.0,1.0,646.41437,0.0,965,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157248000,4000000.0,1.0,634.46216,0.0,998,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158500000,4000000.0,1.0,605.5777,0.0,1040,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159500000,4000000.0,1.0,659.36255,0.0,1071,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159756000,4000000.0,1.0,659.36255,0.0,1076,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161008000,4000000.0,1.0,621.514,0.0,1110,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162260000,4000000.0,1.0,646.41437,0.0,1145,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163512000,4000000.0,1.0,683.26697,0.0,1188,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164512000,4000000.0,1.0,683.26697,0.0,1216,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164768000,4000000.0,1.0,605.5777,0.0,1222,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166020000,4000000.0,1.0,659.36255,0.0,1258,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167272000,4000000.0,1.0,621.514,0.0,1290,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168524000,4000000.0,1.0,646.41437,0.0,1333,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169524000,4000000.0,1.0,618.52594,0.0,1362,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169780000,4000000.0,1.0,662.35065,0.0,1368,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171032000,4000000.0,1.0,605.5777,0.0,1401,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172284000,4000000.0,1.0,659.36255,0.0,1437,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173284000,4000000.0,1.0,605.5777,0.0,1465,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173540000,4000000.0,1.0,605.5777,0.0,1480,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174792000,4000000.0,1.0,618.52594,0.0,1515,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176044000,4000000.0,1.0,646.41437,0.0,1549,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177304000,4000000.0,1.0,621.514,0.0,1582,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178304000,4000000.0,1.0,659.36255,0.0,1613,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178560000,4000000.0,1.0,659.36255,0.0,1625,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179816000,4000000.0,1.0,662.35065,0.0,1660,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181072000,4000000.0,1.0,618.52594,0.0,1694,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182328000,4000000.0,1.0,646.41437,0.0,1730,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183328000,4000000.0,1.0,621.514,0.0,1757,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183584000,4000000.0,1.0,621.514,0.0,1773,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184840000,4000000.0,1.0,605.5777,0.0,1807,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186096000,4000000.0,1.0,646.41437,0.0,1841,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187356000,4000000.0,1.0,634.46216,0.0,1884,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188356000,4000000.0,1.0,646.41437,0.0,1912,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188608000,4000000.0,1.0,646.41437,0.0,1917,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189868000,4000000.0,1.0,675.2988,0.0,1954,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191124000,4000000.0,1.0,605.5777,0.0,1987,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192380000,4000000.0,1.0,646.41437,0.0,2029,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193380000,4000000.0,1.0,634.46216,0.0,2060,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193636000,4000000.0,1.0,667.3307,0.0,2065,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194892000,4000000.0,1.0,605.5777,0.0,2099,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196148000,4000000.0,1.0,675.2988,0.0,2134,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197408000,4000000.0,1.0,605.5777,0.0,2177,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198408000,4000000.0,1.0,646.41437,0.0,2205,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198664000,4000000.0,1.0,618.52594,0.0,2211,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199920000,4000000.0,1.0,662.35065,0.0,2246,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201176000,4000000.0,1.0,605.5777,0.0,2279,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202436000,4000000.0,1.0,659.36255,0.0,2322,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203436000,4000000.0,1.0,621.514,0.0,2352,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203692000,4000000.0,1.0,667.3307,0.0,2357,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204948000,4000000.0,1.0,618.52594,0.0,2392,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206204000,4000000.0,1.0,662.35065,0.0,2427,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207464000,4000000.0,1.0,605.5777,0.0,2470,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208464000,4000000.0,1.0,659.36255,0.0,2498,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208720000,4000000.0,1.0,621.514,0.0,2503,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209976000,4000000.0,1.0,646.41437,0.0,2537,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211232000,4000000.0,1.0,618.52594,0.0,2572,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212488000,4000000.0,1.0,646.41437,0.0,2615,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213488000,4000000.0,1.0,621.514,0.0,2646,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213744000,4000000.0,1.0,680.27893,0.0,2651,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215004000,4000000.0,1.0,605.5777,0.0,2684,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216260000,4000000.0,1.0,662.35065,0.0,2719,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217516000,4000000.0,1.0,618.52594,0.0,2762,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218516000,4000000.0,1.0,646.41437,0.0,2790,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218772000,4000000.0,1.0,621.514,0.0,2795,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220028000,4000000.0,1.0,659.36255,0.0,2831,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221284000,4000000.0,1.0,605.5777,0.0,2865,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222284000,4000000.0,1.0,662.35065,0.0,2894,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222540000,4000000.0,1.0,662.35065,0.0,2908,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223800000,4000000.0,1.0,667.3307,0.0,2943,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225056000,4000000.0,1.0,605.5777,0.0,2976,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226312000,4000000.0,1.0,675.2988,0.0,3012,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227312000,4000000.0,1.0,605.5777,0.0,3041,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227568000,4000000.0,1.0,605.5777,0.0,3055,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228828000,4000000.0,1.0,671.31476,0.0,3090,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230084000,4000000.0,1.0,646.41437,0.0,3124,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231340000,4000000.0,1.0,605.5777,0.0,3158,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232340000,4000000.0,1.0,675.2988,0.0,3188,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232600000,4000000.0,1.0,675.2988,0.0,3201,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233856000,4000000.0,1.0,667.3307,0.0,3236,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235112000,4000000.0,1.0,634.46216,0.0,3271,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236368000,4000000.0,1.0,646.41437,0.0,3313,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237368000,4000000.0,1.0,605.5777,0.0,3343,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237628000,4000000.0,1.0,605.5777,0.0,3349,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238888000,4000000.0,1.0,621.514,0.0,3382,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241236000,4000000.0,1.0,0.0,0.0,3,0,0.0,3,0,0,0,0,0.0,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242232000,4000000.0,1.0,0.0,0.0,70,0,0.0,70,0,0,0,0,0.0,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243228000,4000000.0,1.0,2034.8606,0.0,139,0,2034.8606,129,255,0,0,0,1.9767442,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244228000,4000000.0,1.0,2067.7292,0.0,206,0,2067.7292,200,255,0,0,0,1.275,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245228000,4000000.0,1.0,1976.0957,0.0,278,0,1976.0957,276,255,0,0,0,0.92391306,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246232000,4000000.0,1.0,2067.7292,0.0,345,0,2067.7292,345,510,0,0,0,1.4782609,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247228000,4000000.0,1.0,1964.1434,0.0,415,0,1964.1434,411,766,0,0,0,1.863747,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248232000,4000000.0,1.0,2081.6733,0.0,483,0,2081.6733,483,1020,0,0,0,2.1118011,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249228000,4000000.0,1.0,1964.1434,0.0,551,0,1964.1434,539,1020,0,0,0,1.8923934,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250232000,4000000.0,1.0,2068.725,0.0,620,0,2068.725,620,1275,0,0,0,2.0564516,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251228000,4000000.0,1.0,1977.0917,0.0,690,0,1977.0917,683,1275,0,0,0,1.8667643,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252232000,4000000.0,1.0,2068.725,0.0,758,0,2068.725,758,1275,0,0,0,1.6820581,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253228000,4000000.0,1.0,1964.1434,0.0,827,0,1964.1434,822,1275,0,0,0,1.5510949,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254228000,4000000.0,1.0,2081.6733,0.0,896,0,2081.6733,895,1786,0,0,0,1.9955307,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255232000,4000000.0,1.0,1964.1434,0.0,966,0,1964.1434,966,2550,0,0,0,2.6397514,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256232000,4000000.0,1.0,2068.725,0.0,1033,0,2068.725,1033,2550,0,0,0,2.4685383,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257228000,4000000.0,1.0,1977.0917,0.0,1104,0,1977.0917,1102,2805,0,0,0,2.545372,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258228000,4000000.0,1.0,2068.725,0.0,1169,0,2068.725,1159,2805,0,0,0,2.4201899,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259228000,4000000.0,1.0,1964.1434,0.0,1239,0,1964.1434,1227,2805,0,0,0,2.2860637,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260232000,4000000.0,1.0,2081.6733,0.0,1309,0,2081.6733,1309,2805,0,0,0,2.142857,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261232000,4000000.0,1.0,1964.1434,0.0,1379,0,1964.1434,1379,3314,0,0,0,2.4031906,0,2,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
