timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
144864000,4000.0,0.18572098,350.59763,0.0,298,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146116000,4000.0,0.18572098,585.6574,0.0,323,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147368000,4000.0,0.18572098,238.04782,0.0,336,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148368000,4000.0,0.18572098,350.59763,0.0,350,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148624000,4000.0,0.18572098,363.54584,0.0,352,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149876000,4000.0,0.18572098,350.59763,0.0,370,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151128000,4000.0,0.18572098,500.0,0.0,388,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152380000,4000.0,0.18572098,363.54584,0.0,401,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153380000,4000.0,0.18572098,350.59763,0.0,414,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153632000,4000.0,0.18572098,172.31076,0.0,417,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154888000,4000.0,0.18572098,363.54584,0.0,437,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156140000,4000.0,0.18572098,350.59763,0.0,456,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157392000,4000.0,0.18572098,585.6574,0.0,470,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158392000,4000.0,0.18572098,350.59763,0.0,483,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158648000,4000.0,0.18572098,350.59763,0.0,489,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159900000,4000.0,0.18572098,363.54584,0.0,504,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161152000,4000.0,0.18572098,350.59763,0.0,517,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162404000,4000.0,0.18572098,387.45023,0.0,540,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163404000,4000.0,0.18572098,363.54584,0.0,554,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163656000,4000.0,0.18572098,350.59763,0.0,556,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164912000,4000.0,0.18572098,350.59763,0.0,570,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166164000,4000.0,0.18572098,363.54584,0.0,588,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167416000,4000.0,0.18572098,572.70917,0.0,607,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168416000,4000.0,0.18572098,350.59763,0.0,620,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168668000,4000.0,0.18572098,350.59763,0.0,623,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169920000,4000.0,0.18572098,350.59763,0.0,643,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171176000,4000.0,0.18572098,350.59763,0.0,656,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172424000,4000.0,0.18572098,363.54584,0.0,674,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173424000,4000.0,0.18572098,500.0,0.0,687,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173680000,4000.0,0.18572098,500.0,0.0,693,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174932000,4000.0,0.18572098,363.54584,0.0,708,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176184000,4000.0,0.18572098,238.04782,0.0,721,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177436000,4000.0,0.18572098,350.59763,0.0,746,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178436000,4000.0,0.18572098,585.6574,0.0,760,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178692000,4000.0,0.18572098,585.6574,0.0,762,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179948000,4000.0,0.18572098,350.59763,0.0,776,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181204000,4000.0,0.18572098,363.54584,0.0,794,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182460000,4000.0,0.18572098,350.59763,0.0,807,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183460000,4000.0,0.18572098,500.0,0.0,824,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183716000,4000.0,0.18572098,500.0,0.0,827,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184972000,4000.0,0.18572098,350.59763,0.0,847,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186228000,4000.0,0.18572098,350.59763,0.0,860,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187484000,4000.0,0.18572098,363.54584,0.0,874,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188484000,4000.0,0.18572098,350.59763,0.0,893,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188740000,4000.0,0.18572098,350.59763,0.0,899,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189996000,4000.0,0.18572098,363.54584,0.0,914,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191252000,4000.0,0.18572098,238.04782,0.0,927,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192508000,4000.0,0.18572098,350.59763,0.0,948,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193508000,4000.0,0.18572098,363.54584,0.0,966,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193768000,4000.0,0.18572098,363.54584,0.0,966,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195024000,4000.0,0.18572098,350.59763,0.0,980,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196280000,4000.0,0.18572098,363.54584,0.0,998,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197280000,4000.0,0.18572098,350.59763,0.0,1011,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197536000,4000.0,0.18572098,350.59763,0.0,1013,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198792000,4000.0,0.18572098,172.31076,0.0,1027,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200048000,4000.0,0.18572098,572.70917,0.0,1053,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201304000,4000.0,0.18572098,350.59763,0.0,1066,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202304000,4000.0,0.18572098,363.54584,0.0,1080,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202560000,4000.0,0.18572098,363.54584,0.0,1082,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203820000,4000.0,0.18572098,350.59763,0.0,1099,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205076000,4000.0,0.18572098,512.94824,0.0,1118,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206332000,4000.0,0.18572098,238.04782,0.0,1131,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207332000,4000.0,0.18572098,350.59763,0.0,1144,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207588000,4000.0,0.18572098,350.59763,0.0,1152,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208844000,4000.0,0.18572098,350.59763,0.0,1166,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210104000,4000.0,0.18572098,572.70917,0.0,1185,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211360000,4000.0,0.18572098,363.54584,0.0,1204,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212360000,4000.0,0.18572098,350.59763,0.0,1217,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212616000,4000.0,0.18572098,350.59763,0.0,1219,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213872000,4000.0,0.18572098,363.54584,0.0,1233,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215132000,4000.0,0.18572098,350.59763,0.0,1256,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216388000,4000.0,0.18572098,500.0,0.0,1270,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217388000,4000.0,0.18572098,363.54584,0.0,1284,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217644000,4000.0,0.18572098,363.54584,0.0,1286,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218900000,4000.0,0.18572098,350.59763,0.0,1303,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220156000,4000.0,0.18572098,363.54584,0.0,1317,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221416000,4000.0,0.18572098,460.15936,0.0,1337,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222416000,4000.0,0.18572098,350.59763,0.0,1350,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222672000,4000.0,0.18572098,350.59763,0.0,1358,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223928000,4000.0,0.18572098,350.59763,0.0,1372,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225184000,4000.0,0.18572098,350.59763,0.0,1385,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226440000,4000.0,0.18572098,512.94824,0.0,1408,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227440000,4000.0,0.18572098,350.59763,0.0,1421,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227696000,4000.0,0.18572098,350.59763,0.0,1423,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228956000,4000.0,0.18572098,400.3984,0.0,1438,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230212000,4000.0,0.18572098,350.59763,0.0,1457,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231468000,4000.0,0.18572098,350.59763,0.0,1477,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232468000,4000.0,0.18572098,585.6574,0.0,1491,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232724000,4000.0,0.18572098,585.6574,0.0,1493,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233984000,4000.0,0.18572098,350.59763,0.0,1510,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235240000,4000.0,0.18572098,250.99602,0.0,1524,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236496000,4000.0,0.18572098,350.59763,0.0,1540,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237496000,4000.0,0.18572098,500.0,0.0,1557,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237756000,4000.0,0.18572098,500.0,0.0,1564,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239012000,4000.0,0.18572098,350.59763,0.0,1577,0,0.0,0,0,0,0,0,0.0,0,2,0,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
