timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
210736000,0,0,0,0,0,0
211240000,0,0,0,0,0,0
211744000,0,0,0,0,0,0
212248000,0,0,0,0,0,0
212752000,0,0,0,0,0,0
213256000,0,0,0,0,0,0
213760000,0,0,0,0,0,0
214264000,0,0,0,0,0,0
214768000,0,0,0,0,0,0
215272000,0,0,0,0,0,0
215776000,0,0,0,0,0,0
216280000,0,0,0,0,0,0
216784000,0,0,0,0,0,0
217288000,0,0,0,0,0,0
217792000,0,0,0,0,0,0
218296000,0,0,0,0,0,0
218800000,0,0,0,0,0,0
219304000,0,0,0,0,0,0
219808000,0,0,0,0,0,0
220312000,0,0,0,0,0,0
220816000,0,0,0,0,0,0
221320000,0,0,0,0,0,0
221824000,0,0,0,0,0,0
222328000,0,0,0,0,0,0
222832000,0,0,0,0,0,0
223336000,0,0,0,0,0,0
223840000,0,0,0,0,0,0
224344000,0,0,0,0,0,0
224848000,0,0,0,0,0,0
225352000,0,0,0,0,0,0
225856000,0,0,0,0,0,0
226360000,0,0,0,0,0,0
226864000,0,0,0,0,0,0
227368000,0,0,0,0,0,0
227872000,0,0,0,0,0,0
228376000,0,0,0,0,0,0
228880000,0,0,0,0,0,0
229384000,0,0,0,0,0,0
229888000,0,0,0,0,0,0
230392000,0,0,0,0,0,0
230896000,0,0,0,0,0,0
231400000,0,0,0,0,0,0
231904000,0,0,0,0,0,0
232408000,0,0,0,0,0,0
232912000,0,0,0,0,0,0
233416000,0,0,0,0,0,0
233920000,0,0,0,0,0,0
234424000,0,0,0,0,0,0
234928000,0,0,0,0,0,0
235432000,0,0,0,0,0,0
235936000,0,0,0,0,0,0
236440000,0,0,0,0,0,0
236944000,0,0,0,0,0,0
237448000,0,0,0,0,0,0
237952000,0,0,0,0,0,0
238456000,0,0,0,0,0,0
238960000,0,0,0,0,0,0
239464000,0,0,0,0,0,0
239968000,0,0,0,0,0,0
240472000,0,0,0,0,0,0
240976000,0,0,0,0,0,0
241480000,0,0,0,0,0,0
241984000,0,0,0,0,0,0
242488000,0,0,0,0,0,0
242992000,0,0,0,0,0,0
243496000,0,0,0,0,0,0
244000000,0,0,0,0,0,0
244504000,0,0,0,0,0,0
245008000,0,0,0,0,0,0
245512000,0,0,0,0,0,0
246016000,0,0,0,0,0,0
246520000,0,0,0,0,0,0
247024000,0,0,0,0,0,0
247528000,0,0,0,0,0,0
248032000,0,0,0,0,0,0
248536000,0,0,0,0,0,0
249040000,0,0,0,0,0,0
249544000,0,0,0,0,0,0
250048000,0,0,0,0,0,0
250552000,0,0,0,0,0,0
251056000,0,0,0,0,0,0
251560000,0,0,0,0,0,0
252064000,0,0,0,0,0,0
252568000,0,0,0,0,0,0
253072000,0,0,0,0,0,0
253576000,0,0,0,0,0,0
254080000,0,0,0,0,0,0
254584000,0,0,0,0,0,0
255088000,0,0,0,0,0,0
255592000,0,0,0,0,0,0
256096000,0,0,0,0,0,0
256600000,0,0,0,0,0,0
257104000,0,0,0,0,0,0
257608000,0,0,0,0,0,0
258112000,0,0,0,0,0,0
258616000,0,0,0,0,0,0
259120000,0,0,0,0,0,0
259624000,0,0,0,0,0,0
260128000,0,0,0,0,0,0
260632000,0,0,0,0,0,0
261136000,0,0,0,0,0,0
261640000,0,0,0,0,0,0
262144000,0,0,0,0,0,0
262648000,0,0,0,0,0,0
263152000,0,0,0,0,0,0
263656000,0,0,0,0,0,0
264160000,0,0,0,0,0,0
264664000,0,0,0,0,0,0
265168000,0,0,0,0,0,0
265672000,0,0,0,0,0,0
266176000,0,0,0,0,0,0
266680000,0,0,0,0,0,0
267184000,0,0,0,0,0,0
267688000,0,0,0,0,0,0
268192000,0,0,0,0,0,0
268696000,0,0,0,0,0,0
269200000,0,0,0,0,0,0
269704000,0,0,0,0,0,0
270208000,0,0,0,0,0,0
270712000,0,0,0,0,0,0
271216000,0,0,0,0,0,0
271720000,0,0,0,0,0,0
272224000,0,0,0,0,0,0
272728000,0,0,0,0,0,0
273232000,0,0,0,0,0,0
273736000,0,0,0,0,0,0
274240000,0,0,0,0,0,0
274744000,0,0,0,0,0,0
275248000,0,0,0,0,0,0
275752000,0,0,0,0,0,0
276256000,0,0,0,0,0,0
276760000,0,0,0,0,0,0
277264000,0,0,0,0,0,0
277768000,0,0,0,0,0,0
278272000,0,0,0,0,0,0
278776000,0,0,0,0,0,0
279280000,0,0,0,0,0,0
279784000,0,0,0,0,0,0
280288000,0,0,0,0,0,0
280792000,0,0,0,0,0,0
281296000,0,0,0,0,0,0
281800000,0,0,0,0,0,0
282304000,0,0,0,0,0,0
282808000,0,0,0,0,0,0
283312000,0,0,0,0,0,0
283816000,0,0,0,0,0,0
284320000,0,0,0,0,0,0
284824000,0,0,0,0,0,0
285328000,0,0,0,0,0,0
285832000,0,0,0,0,0,0
286336000,0,0,0,0,0,0
286840000,0,0,0,0,0,0
287344000,0,0,0,0,0,0
287848000,0,0,0,0,0,0
288352000,0,0,0,0,0,0
288856000,0,0,0,0,0,0
289360000,0,0,0,0,0,0
289864000,0,0,0,0,0,0
290368000,0,0,0,0,0,0
290872000,0,0,0,0,0,0
291376000,0,0,0,0,0,0
291880000,0,0,0,0,0,0
292384000,0,0,0,0,0,0
292888000,0,0,0,0,0,0
293392000,0,0,0,0,0,0
293896000,0,0,0,0,0,0
294400000,0,0,0,0,0,0
294904000,0,0,0,0,0,0
295408000,0,0,0,0,0,0
295912000,0,0,0,0,0,0
296416000,0,0,0,0,0,0
296920000,0,0,0,0,0,0
297424000,0,0,0,0,0,0
297928000,0,0,0,0,0,0
298432000,0,0,0,0,0,0
298936000,0,0,0,0,0,0
299440000,0,0,0,0,0,0
299944000,0,0,0,0,0,0
300448000,0,0,0,0,0,0
300952000,0,0,0,0,0,0
301456000,0,0,0,0,0,0
301960000,0,0,0,0,0,0
302464000,0,0,0,0,0,0
302968000,0,0,0,0,0,0
303472000,0,0,0,0,0,0
303976000,0,0,0,0,0,0
304480000,0,0,0,0,0,0
304984000,0,0,0,0,0,0
305488000,0,0,0,0,0,0
305992000,0,0,0,0,0,0
306496000,0,0,0,0,0,0
307000000,0,0,0,0,0,0
307504000,0,0,0,0,0,0
308008000,0,0,0,0,0,0
308512000,0,0,0,0,0,0
309016000,0,0,0,0,0,0
309520000,0,0,0,0,0,0
310024000,0,0,0,0,0,0
310528000,0,0,0,0,0,0
311032000,0,0,0,0,0,0
311536000,0,0,0,0,0,0
312040000,0,0,0,0,0,0
312544000,0,0,0,0,0,0
313048000,0,0,0,0,0,0
313552000,0,0,0,0,0,0
314056000,0,0,0,0,0,0
314560000,0,0,0,0,0,0
315064000,0,0,0,0,0,0
315568000,0,0,0,0,0,0
316072000,0,0,0,0,0,0
316576000,0,0,0,0,0,0
317080000,0,0,0,0,0,0
317584000,0,0,0,0,0,0
318088000,0,0,0,0,0,0
318592000,0,0,0,0,0,0
319096000,0,0,0,0,0,0
319600000,0,0,0,0,0,0
320104000,0,0,0,0,0,0
320608000,0,0,0,0,0,0
321112000,0,0,0,0,0,0
321616000,0,0,0,0,0,0
322120000,0,0,0,0,0,0
322624000,0,0,0,0,0,0
323128000,0,0,0,0,0,0
323632000,0,0,0,0,0,0
324136000,0,0,0,0,0,0
324640000,0,0,0,0,0,0
325144000,0,0,0,0,0,0
325648000,0,0,0,0,0,0
326152000,0,0,0,0,0,0
326656000,0,0,0,0,0,0
327160000,0,0,0,0,0,0
327664000,0,0,0,0,0,0
328168000,0,0,0,0,0,0
328672000,0,0,0,0,0,0
329176000,0,0,0,0,0,0
329680000,0,0,0,0,0,0
330184000,0,0,0,0,0,0
330688000,0,0,0,0,0,0
331192000,0,0,0,0,0,0
331696000,0,0,0,0,0,0
332200000,0,0,0,0,0,0
332704000,0,0,0,0,0,0
333208000,0,0,0,0,0,0
333712000,0,0,0,0,0,0
334216000,0,0,0,0,0,0
334720000,0,0,0,0,0,0
335224000,0,0,0,0,0,0
335728000,0,0,0,0,0,0
336232000,0,0,0,0,0,0
336736000,0,0,0,0,0,0
337240000,0,0,0,0,0,0
337744000,0,0,0,0,0,0
338248000,0,0,0,0,0,0
338752000,0,0,0,0,0,0
339256000,0,0,0,0,0,0
339760000,0,0,0,0,0,0
340264000,0,0,0,0,0,0
340768000,0,0,0,0,0,0
341272000,0,0,0,0,0,0
341776000,0,0,0,0,0,0
342280000,0,0,0,0,0,0
342784000,0,0,0,0,0,0
343288000,0,0,0,0,0,0
343792000,0,0,0,0,0,0
344296000,0,0,0,0,0,0
344800000,0,0,0,0,0,0
345304000,0,0,0,0,0,0
345808000,0,0,0,0,0,0
346312000,0,0,0,0,0,0
346816000,0,0,0,0,0,0
347320000,0,0,0,0,0,0
347824000,0,0,0,0,0,0
348328000,0,0,0,0,0,0
348832000,0,0,0,0,0,0
349336000,0,0,0,0,0,0
349840000,0,0,0,0,0,0
350344000,0,0,0,0,0,0
350848000,0,0,0,0,0,0
351352000,0,0,0,0,0,0
351856000,0,0,0,0,0,0
352360000,0,0,0,0,0,0
352864000,0,0,0,0,0,0
353368000,0,0,0,0,0,0
353872000,0,0,0,0,0,0
354376000,0,0,0,0,0,0
354880000,0,0,0,0,0,0
355384000,0,0,0,0,0,0
355888000,0,0,0,0,0,0
356392000,0,0,0,0,0,0
356896000,0,0,0,0,0,0
357400000,0,0,0,0,0,0
357904000,0,0,0,0,0,0
358408000,0,0,0,0,0,0
358912000,0,0,0,0,0,0
359416000,0,0,0,0,0,0
359920000,0,0,0,0,0,0
360424000,0,0,0,0,0,0
360928000,0,0,0,0,0,0
361432000,0,0,0,0,0,0
361936000,0,0,0,0,0,0
362440000,0,0,0,0,0,0
362944000,0,0,0,0,0,0
363448000,0,0,0,0,0,0
363952000,0,0,0,0,0,0
364456000,0,0,0,0,0,0
364960000,0,0,0,0,0,0
365464000,0,0,0,0,0,0
365968000,0,0,0,0,0,0
366472000,0,0,0,0,0,0
366976000,0,0,0,0,0,0
367480000,0,0,0,0,0,0
367984000,0,0,0,0,0,0
368488000,0,0,0,0,0,0
368992000,0,0,0,0,0,0
369496000,0,0,0,0,0,0
370000000,0,0,0,0,0,0
370504000,0,0,0,0,0,0
371008000,0,0,0,0,0,0
371512000,0,0,0,0,0,0
372016000,0,0,0,0,0,0
372520000,0,0,0,0,0,0
373024000,0,0,0,0,0,0
373528000,0,0,0,0,0,0
374032000,0,0,0,0,0,0
374536000,0,0,0,0,0,0
375040000,0,0,0,0,0,0
375544000,0,0,0,0,0,0
376048000,0,0,0,0,0,0
376552000,0,0,0,0,0,0
377056000,0,0,0,0,0,0
377560000,0,0,0,0,0,0
378064000,0,0,0,0,0,0
378568000,0,0,0,0,0,0
379072000,0,0,0,0,0,0
379576000,0,0,0,0,0,0
380080000,0,0,0,0,0,0
380584000,0,0,0,0,0,0
381088000,0,0,0,0,0,0
381592000,0,0,0,0,0,0
382096000,0,0,0,0,0,0
382600000,0,0,0,0,0,0
383104000,0,0,0,0,0,0
383608000,0,0,0,0,0,0
384112000,0,0,0,0,0,0
384616000,0,0,0,0,0,0
385120000,0,0,0,0,0,0
385624000,0,0,0,0,0,0
386128000,0,0,0,0,0,0
386632000,0,0,0,0,0,0
387136000,0,0,0,0,0,0
387640000,0,0,0,0,0,0
388144000,0,0,0,0,0,0
388648000,0,0,0,0,0,0
389152000,0,0,0,0,0,0
389656000,0,0,0,0,0,0
390160000,0,0,0,0,0,0
390664000,0,0,0,0,0,0
391168000,0,0,0,0,0,0
391672000,0,0,0,0,0,0
392176000,0,0,0,0,0,0
392680000,0,0,0,0,0,0
393184000,0,0,0,0,0,0
393688000,0,0,0,0,0,0
394192000,0,0,0,0,0,0
394696000,0,0,0,0,0,0
395200000,0,0,0,0,0,0
395704000,0,0,0,0,0,0
396208000,0,0,0,0,0,0
396712000,0,0,0,0,0,0
397216000,0,0,0,0,0,0
397720000,0,0,0,0,0,0
398224000,0,0,0,0,0,0
398728000,0,0,0,0,0,0
399232000,0,0,0,0,0,0
399736000,0,0,0,0,0,0
400240000,0,0,0,0,0,0
400744000,0,0,0,0,0,0
401248000,0,0,0,0,0,0
401752000,0,0,0,0,0,0
402256000,0,0,0,0,0,0
402760000,0,0,0,0,0,0
403264000,0,0,0,0,0,0
403768000,0,0,0,0,0,0
404272000,0,0,0,0,0,0
404776000,0,0,0,0,0,0
405280000,0,0,0,0,0,0
405784000,0,0,0,0,0,0
406288000,0,0,0,0,0,0
406792000,0,0,0,0,0,0
407296000,0,0,0,0,0,0
407800000,0,0,0,0,0,0
408304000,0,0,0,0,0,0
408808000,0,0,0,0,0,0
409312000,0,0,0,0,0,0
409816000,0,0,0,0,0,0
410320000,0,0,0,0,0,0
410824000,0,0,0,0,0,0
411328000,0,0,0,0,0,0
411832000,0,0,0,0,0,0
412336000,0,0,0,0,0,0
412840000,0,0,0,0,0,0
413344000,0,0,0,0,0,0
413848000,0,0,0,0,0,0
414352000,0,0,0,0,0,0
414856000,0,0,0,0,0,0
415360000,0,0,0,0,0,0
415864000,0,0,0,0,0,0
416368000,0,0,0,0,0,0
416872000,0,0,0,0,0,0
417376000,0,0,0,0,0,0
417880000,0,0,0,0,0,0
418384000,0,0,0,0,0,0
418888000,0,0,0,0,0,0
419392000,0,0,0,0,0,0
419896000,0,0,0,0,0,0
420400000,0,0,0,0,0,0
420904000,0,0,0,0,0,0
421408000,0,0,0,0,0,0
421912000,0,0,0,0,0,0
422416000,0,0,0,0,0,0
422920000,0,0,0,0,0,0
423424000,0,0,0,0,0,0
423928000,0,0,0,0,0,0
424432000,0,0,0,0,0,0
424936000,0,0,0,0,0,0
425440000,0,0,0,0,0,0
425944000,0,0,0,0,0,0
426448000,0,0,0,0,0,0
426952000,0,0,0,0,0,0
427456000,0,0,0,0,0,0
427960000,0,0,0,0,0,0
428464000,0,0,0,0,0,0
428968000,0,0,0,0,0,0
429472000,0,0,0,0,0,0
429976000,0,0,0,0,0,0
430480000,0,0,0,0,0,0
430984000,0,0,0,0,0,0
431488000,0,0,0,0,0,0
431992000,0,0,0,0,0,0
432496000,0,0,0,0,0,0
433000000,0,0,0,0,0,0
433504000,0,0,0,0,0,0
434008000,0,0,0,0,0,0
434512000,0,0,0,0,0,0
435016000,0,0,0,0,0,0
435520000,0,0,0,0,0,0
436024000,0,0,0,0,0,0
436528000,0,0,0,0,0,0
437032000,0,0,0,0,0,0
437536000,0,0,0,0,0,0
438040000,0,0,0,0,0,0
438544000,0,0,0,0,0,0
439048000,0,0,0,0,0,0
439552000,0,0,0,0,0,0
440056000,0,0,0,0,0,0
440560000,0,0,0,0,0,0
441064000,0,0,0,0,0,0
441568000,0,0,0,0,0,0
442072000,0,0,0,0,0,0
442576000,0,0,0,0,0,0
443080000,0,0,0,0,0,0
443584000,0,0,0,0,0,0
444088000,0,0,0,0,0,0
444592000,0,0,0,0,0,0
445096000,0,0,0,0,0,0
445600000,0,0,0,0,0,0
446104000,0,0,0,0,0,0
446608000,0,0,0,0,0,0
447112000,0,0,0,0,0,0
447616000,0,0,0,0,0,0
448120000,0,0,0,0,0,0
448624000,0,0,0,0,0,0
449128000,0,0,0,0,0,0
449632000,0,0,0,0,0,0
450136000,0,0,0,0,0,0
450640000,0,0,0,0,0,0
451144000,0,0,0,0,0,0
451648000,0,0,0,0,0,0
452152000,0,0,0,0,0,0
452656000,0,0,0,0,0,0
453160000,0,0,0,0,0,0
453664000,0,0,0,0,0,0
454168000,0,0,0,0,0,0
454672000,0,0,0,0,0,0
455176000,0,0,0,0,0,0
455680000,0,0,0,0,0,0
456184000,0,0,0,0,0,0
456688000,0,0,0,0,0,0
457192000,0,0,0,0,0,0
457696000,0,0,0,0,0,0
458200000,0,0,0,0,0,0
458704000,0,0,0,0,0,0
459208000,0,0,0,0,0,0
459712000,0,0,0,0,0,0
460216000,0,0,0,0,0,0
460720000,0,0,0,0,0,0
461224000,0,0,0,0,0,0
461728000,0,0,0,0,0,0
462232000,0,0,0,0,0,0
462736000,0,0,0,0,0,0
463240000,0,0,0,0,0,0
463744000,0,0,0,0,0,0
464248000,0,0,0,0,0,0
464752000,0,0,0,0,0,0
465256000,0,0,0,0,0,0
465760000,0,0,0,0,0,0
466264000,0,0,0,0,0,0
466768000,0,0,0,0,0,0
467272000,0,0,0,0,0,0
467776000,0,0,0,0,0,0
468280000,0,0,0,0,0,0
468784000,0,0,0,0,0,0
469288000,0,0,0,0,0,0
469792000,0,0,0,0,0,0
470296000,0,0,0,0,0,0
470800000,0,0,0,0,0,0
471304000,0,0,0,0,0,0
471808000,0,0,0,0,0,0
472312000,0,0,0,0,0,0
472816000,0,0,0,0,0,0
473320000,0,0,0,0,0,0
473824000,0,0,0,0,0,0
474328000,0,0,0,0,0,0
474832000,0,0,0,0,0,0
475336000,0,0,0,0,0,0
475840000,0,0,0,0,0,0
476344000,0,0,0,0,0,0
476848000,0,0,0,0,0,0
477352000,0,0,0,0,0,0
477856000,0,0,0,0,0,0
478360000,0,0,0,0,0,0
478864000,0,0,0,0,0,0
479368000,0,0,0,0,0,0
479872000,0,0,0,0,0,0
480376000,0,0,0,0,0,0
480880000,0,0,0,0,0,0
481384000,0,0,0,0,0,0
481888000,0,0,0,0,0,0
482392000,0,0,0,0,0,0
482896000,0,0,0,0,0,0
483400000,0,0,0,0,0,0
483904000,0,0,0,0,0,0
484408000,0,0,0,0,0,0
484912000,0,0,0,0,0,0
485416000,0,0,0,0,0,0
485920000,0,0,0,0,0,0
486424000,0,0,0,0,0,0
486928000,0,0,0,0,0,0
487432000,0,0,0,0,0,0
487936000,0,0,0,0,0,0
488440000,0,0,0,0,0,0
488944000,0,0,0,0,0,0
489448000,0,0,0,0,0,0
489952000,0,0,0,0,0,0
490456000,0,0,0,0,0,0
490960000,0,0,0,0,0,0
491464000,0,0,0,0,0,0
491968000,0,0,0,0,0,0
492472000,0,0,0,0,0,0
492976000,0,0,0,0,0,0
493480000,0,0,0,0,0,0
493984000,0,0,0,0,0,0
494488000,0,0,0,0,0,0
494992000,0,0,0,0,0,0
495496000,0,0,0,0,0,0
496000000,0,0,0,0,0,0
496504000,0,0,0,0,0,0
497008000,0,0,0,0,0,0
497512000,0,0,0,0,0,0
498016000,0,0,0,0,0,0
498520000,0,0,0,0,0,0
499024000,0,0,0,0,0,0
499528000,0,0,0,0,0,0
500032000,0,0,0,0,0,0
500536000,0,0,0,0,0,0
501040000,0,0,0,0,0,0
501544000,0,0,0,0,0,0
502048000,0,0,0,0,0,0
502552000,0,0,0,0,0,0
503056000,0,0,0,0,0,0
503560000,0,0,0,0,0,0
504064000,0,0,0,0,0,0
504568000,0,0,0,0,0,0
505072000,0,0,0,0,0,0
505576000,0,0,0,0,0,0
506080000,0,0,0,0,0,0
506584000,0,0,0,0,0,0
507088000,0,0,0,0,0,0
507592000,0,0,0,0,0,0
508096000,0,0,0,0,0,0
508600000,0,0,0,0,0,0
509104000,0,0,0,0,0,0
509608000,0,0,0,0,0,0
510112000,0,0,0,0,0,0
510616000,0,0,0,0,0,0
511120000,0,0,0,0,0,0
511624000,0,0,0,0,0,0
512128000,0,0,0,0,0,0
512632000,0,0,0,0,0,0
513136000,0,0,0,0,0,0
513640000,0,0,0,0,0,0
514144000,0,0,0,0,0,0
514648000,0,0,0,0,0,0
515152000,0,0,0,0,0,0
515656000,0,0,0,0,0,0
516160000,0,0,0,0,0,0
516664000,0,0,0,0,0,0
517168000,0,0,0,0,0,0
517672000,0,0,0,0,0,0
518176000,0,0,0,0,0,0
518680000,0,0,0,0,0,0
519184000,0,0,0,0,0,0
519688000,0,0,0,0,0,0
520192000,0,0,0,0,0,0
520696000,0,0,0,0,0,0
521200000,0,0,0,0,0,0
521704000,0,0,0,0,0,0
522208000,0,0,0,0,0,0
522712000,0,0,0,0,0,0
523216000,0,0,0,0,0,0
523720000,0,0,0,0,0,0
524224000,0,0,0,0,0,0
524728000,0,0,0,0,0,0
525232000,0,0,0,0,0,0
525736000,0,0,0,0,0,0
526240000,0,0,0,0,0,0
526744000,0,0,0,0,0,0
527248000,0,0,0,0,0,0
527752000,0,0,0,0,0,0
528256000,0,0,0,0,0,0
528760000,0,0,0,0,0,0
529264000,0,0,0,0,0,0
529768000,0,0,0,0,0,0
530272000,0,0,0,0,0,0
530776000,0,0,0,0,0,0
531280000,0,0,0,0,0,0
531784000,0,0,0,0,0,0
532288000,0,0,0,0,0,0
532792000,0,0,0,0,0,0
533296000,0,0,0,0,0,0
533800000,0,0,0,0,0,0
534304000,0,0,0,0,0,0
534808000,0,0,0,0,0,0
535312000,0,0,0,0,0,0
535816000,0,0,0,0,0,0
536320000,0,0,0,0,0,0
536824000,0,0,0,0,0,0
537328000,0,0,0,0,0,0
537832000,0,0,0,0,0,0
538336000,0,0,0,0,0,0
538840000,0,0,0,0,0,0
539344000,0,0,0,0,0,0
539848000,0,0,0,0,0,0
540352000,0,0,0,0,0,0
540856000,0,0,0,0,0,0
541360000,0,0,0,0,0,0
541864000,0,0,0,0,0,0
542368000,0,0,0,0,0,0
542872000,0,0,0,0,0,0
543376000,0,0,0,0,0,0
543880000,0,0,0,0,0,0
544384000,0,0,0,0,0,0
544888000,0,0,0,0,0,0
545392000,0,0,0,0,0,0
545896000,0,0,0,0,0,0
546400000,0,0,0,0,0,0
546904000,0,0,0,0,0,0
547408000,0,0,0,0,0,0
547912000,0,0,0,0,0,0
548416000,0,0,0,0,0,0
548920000,0,0,0,0,0,0
549424000,0,0,0,0,0,0
549928000,0,0,0,0,0,0
550432000,0,0,0,0,0,0
550936000,0,0,0,0,0,0
551440000,0,0,0,0,0,0
551944000,0,0,0,0,0,0
552448000,0,0,0,0,0,0
552952000,0,0,0,0,0,0
553456000,0,0,0,0,0,0
553960000,0,0,0,0,0,0
554464000,0,0,0,0,0,0
554968000,0,0,0,0,0,0
555472000,0,0,0,0,0,0
555976000,0,0,0,0,0,0
556480000,0,0,0,0,0,0
556984000,0,0,0,0,0,0
557488000,0,0,0,0,0,0
557992000,0,0,0,0,0,0
558496000,0,0,0,0,0,0
559000000,0,0,0,0,0,0
559504000,0,0,0,0,0,0
560008000,0,0,0,0,0,0
560512000,0,0,0,0,0,0
561016000,0,0,0,0,0,0
561520000,0,0,0,0,0,0
562024000,0,0,0,0,0,0
562528000,0,0,0,0,0,0
563032000,0,0,0,0,0,0
563536000,0,0,0,0,0,0
564040000,0,0,0,0,0,0
564544000,0,0,0,0,0,0
565048000,0,0,0,0,0,0
565552000,0,0,0,0,0,0
566056000,0,0,0,0,0,0
566560000,0,0,0,0,0,0
567064000,0,0,0,0,0,0
567568000,0,0,0,0,0,0
568072000,0,0,0,0,0,0
568576000,0,0,0,0,0,0
569080000,0,0,0,0,0,0
569584000,0,0,0,0,0,0
570088000,0,0,0,0,0,0
570592000,0,0,0,0,0,0
571096000,0,0,0,0,0,0
571600000,0,0,0,0,0,0
572104000,0,0,0,0,0,0
572608000,0,0,0,0,0,0
573112000,0,0,0,0,0,0
573616000,0,0,0,0,0,0
574120000,0,0,0,0,0,0
574624000,0,0,0,0,0,0
575128000,0,0,0,0,0,0
575632000,0,0,0,0,0,0
576136000,0,0,0,0,0,0
576640000,0,0,0,0,0,0
577144000,0,0,0,0,0,0
577648000,0,0,0,0,0,0
578152000,0,0,0,0,0,0
578656000,0,0,0,0,0,0
579160000,0,0,0,0,0,0
579664000,0,0,0,0,0,0
580168000,0,0,0,0,0,0
580672000,0,0,0,0,0,0
581176000,0,0,0,0,0,0
581680000,0,0,0,0,0,0
582184000,0,0,0,0,0,0
582688000,0,0,0,0,0,0
583192000,0,0,0,0,0,0
583696000,0,0,0,0,0,0
584200000,0,0,0,0,0,0
584704000,0,0,0,0,0,0
585208000,0,0,0,0,0,0
585712000,0,0,0,0,0,0
586216000,0,0,0,0,0,0
586720000,0,0,0,0,0,0
587224000,0,0,0,0,0,0
587728000,0,0,0,0,0,0
588232000,0,0,0,0,0,0
588736000,0,0,0,0,0,0
589240000,0,0,0,0,0,0
589744000,0,0,0,0,0,0
590248000,0,0,0,0,0,0
590752000,0,0,0,0,0,0
591256000,0,0,0,0,0,0
591760000,0,0,0,0,0,0
592264000,0,0,0,0,0,0
592768000,0,0,0,0,0,0
593272000,0,0,0,0,0,0
593776000,0,0,0,0,0,0
594280000,0,0,0,0,0,0
594784000,0,0,0,0,0,0
595288000,0,0,0,0,0,0
595792000,0,0,0,0,0,0
596296000,0,0,0,0,0,0
596800000,0,0,0,0,0,0
597304000,0,0,0,0,0,0
597808000,0,0,0,0,0,0
598312000,0,0,0,0,0,0
598816000,0,0,0,0,0,0
599320000,0,0,0,0,0,0
599824000,0,0,0,0,0,0
600328000,0,0,0,0,0,0
600832000,0,0,0,0,0,0
601336000,0,0,0,0,0,0
601840000,0,0,0,0,0,0
602344000,0,0,0,0,0,0
602848000,0,0,0,0,0,0
603352000,0,0,0,0,0,0
603856000,0,0,0,0,0,0
604360000,0,0,0,0,0,0
604864000,0,0,0,0,0,0
605368000,0,0,0,0,0,0
605872000,0,0,0,0,0,0
606376000,0,0,0,0,0,0
606880000,0,0,0,0,0,0
607384000,0,0,0,0,0,0
607888000,0,0,0,0,0,0
608392000,0,0,0,0,0,0
608896000,0,0,0,0,0,0
609400000,0,0,0,0,0,0
609904000,0,0,0,0,0,0
610408000,0,0,0,0,0,0
610912000,0,0,0,0,0,0
611416000,0,0,0,0,0,0
611920000,0,0,0,0,0,0
612424000,0,0,0,0,0,0
612928000,0,0,0,0,0,0
613432000,0,0,0,0,0,0
613936000,0,0,0,0,0,0
614440000,0,0,0,0,0,0
614944000,0,0,0,0,0,0
615448000,0,0,0,0,0,0
615952000,0,0,0,0,0,0
616456000,0,0,0,0,0,0
616960000,0,0,0,0,0,0
617464000,0,0,0,0,0,0
617968000,0,0,0,0,0,0
618472000,0,0,0,0,0,0
618976000,0,0,0,0,0,0
619480000,0,0,0,0,0,0
619984000,0,0,0,0,0,0
620488000,0,0,0,0,0,0
620992000,0,0,0,0,0,0
621496000,0,0,0,0,0,0
622000000,0,0,0,0,0,0
622504000,0,0,0,0,0,0
623008000,0,0,0,0,0,0
623512000,0,0,0,0,0,0
624016000,0,0,0,0,0,0
624520000,0,0,0,0,0,0
625024000,0,0,0,0,0,0
625528000,0,0,0,0,0,0
626032000,0,0,0,0,0,0
626536000,0,0,0,0,0,0
627040000,0,0,0,0,0,0
627544000,0,0,0,0,0,0
628048000,0,0,0,0,0,0
628552000,0,0,0,0,0,0
629056000,0,0,0,0,0,0
629560000,0,0,0,0,0,0
630064000,0,0,0,0,0,0
630568000,0,0,0,0,0,0
631072000,0,0,0,0,0,0
631576000,0,0,0,0,0,0
632080000,0,0,0,0,0,0
632584000,0,0,0,0,0,0
633088000,0,0,0,0,0,0
633592000,0,0,0,0,0,0
634096000,0,0,0,0,0,0
634600000,0,0,0,0,0,0
635104000,0,0,0,0,0,0
635608000,0,0,0,0,0,0
636112000,0,0,0,0,0,0
636616000,0,0,0,0,0,0
637120000,0,0,0,0,0,0
637624000,0,0,0,0,0,0
638128000,0,0,0,0,0,0
638632000,0,0,0,0,0,0
639136000,0,0,0,0,0,0
639640000,0,0,0,0,0,0
640144000,0,0,0,0,0,0
640648000,0,0,0,0,0,0
641152000,0,0,0,0,0,0
641656000,0,0,0,0,0,0
642160000,0,0,0,0,0,0
642664000,0,0,0,0,0,0
643168000,0,0,0,0,0,0
643672000,0,0,0,0,0,0
644176000,0,0,0,0,0,0
644680000,0,0,0,0,0,0
645184000,0,0,0,0,0,0
645688000,0,0,0,0,0,0
646192000,0,0,0,0,0,0
646696000,0,0,0,0,0,0
647200000,0,0,0,0,0,0
647704000,0,0,0,0,0,0
648208000,0,0,0,0,0,0
648712000,0,0,0,0,0,0
649216000,0,0,0,0,0,0
